Stadt	Einwohner	Land	Breitengrad	Laengengrad
Buri Ram	375999.0	Thailand	14.9955693	103.1079187
Chachoengsao	206250.0	Thailand	13.6093192	101.5467201
Chai Nat	205456.0	Thailand	15.1846204	100.1278743
Chaiyaphum	205112.0	Thailand	16.2720349	101.7153824
Chanthaburi	243126.0	Thailand	12.8264362	102.3152919
Chiang Mai	967020.0	Thailand	18.790876	98.988048
Chiang Rai	455732.0	Thailand	19.7589517	99.6734592
Chon Buri	1158989.0	Thailand	13.1857117	101.1210777
Chumphon	147912.0	Thailand	10.3782724	99.0077685
Kalasin	428940.0	Thailand	16.5912597	103.6525467
Kamphaeng Phet	211774.0	Thailand	16.4183581	99.6111616
Kanchanaburi	292521.0	Thailand	14.44019	99.2676727
Khon Kaen	703123.0	Thailand	16.6022387	102.6352933
Lampang	372463.0	Thailand	18.6799728	99.7332501
Lamphun	262832.0	Thailand	18.2661422	98.96749
Loei	164180.0	Thailand	17.3158563	101.4638277
Lop Buri	235827.0	Thailand	15.026458	100.8089178
Maha Sarakham	153740.0	Thailand	16.1861887	103.2955401
Mukdahan	180600.0	Thailand	16.6972385	104.3470293
Nakhon Pathom	339736.0	Thailand	13.8918425	100.0165659
Nakhon Phanom	123720.0	Thailand	17.3952209	104.7880321
Nakhon Ratchasima	653075.0	Thailand	15.2241917	101.9313754
Nakhon Sawan	225903.0	Thailand	15.7054772	99.9288481
Nakhon Si Thammarat	265606.0	Thailand	8.6772337	99.7309635
Narathiwat	133718.0	Thailand	6.4277319	101.8212475
Nong Bua Lam Phu	203142.0	Thailand	17.2017817	102.4404314
Nong Khai	232798.0	Thailand	17.9301421	102.4649809
Nonthaburi	797739.0	Thailand	13.8610918	100.3456772
Pathum Thani	757175.0	Thailand	14.048667	100.5640405
Pattani	104617.0	Thailand	6.8678652	101.2504538
Phatthalung	244783.0	Thailand	7.499451199999999	100.0490293902277
Phayao	221062.0	Thailand	19.341673	100.1854539
Phetchabun	172275.0	Thailand	16.4165039	101.1595234
Phetchaburi	175675.0	Thailand	13.0692869	99.6044376
Phichit	131283.0	Thailand	16.4421088	100.3430289
Phitsanulok	201466.0	Thailand	16.9779975	100.3848239
Phra Nakhon Si Ayutthaya	365736.0	Thailand	14.3535427	100.5645684
Phrae	156099.0	Thailand	18.2930601	100.0886757
Phuket	358159.0	Thailand	7.9366015	98.3529292
Prachuap Khiri Khan	177011.0	Thailand	12.0432669	99.7487235
Ranong	123596.0	Thailand	10.0469546	98.6870133
Ratchaburi	317886.0	Thailand	13.6317897	99.3558216
Rayong	445939.0	Thailand	12.7943716	101.3705344
Roi Et	365113.0	Thailand	15.7486448	103.7013017
Sa Kaeo	135536.0	Thailand	13.7686129	102.1345352
Sakon Nakhon	315788.0	Thailand	17.1904453	103.9730898
Samut Prakan	1082993.0	Thailand	13.6531651	100.8182578
Samut Sakhon	479186.0	Thailand	13.5708192	100.2585874
Saraburi	239281.0	Thailand	14.5249471	100.9160757
Si Sa Ket	160508.0	Thailand	15.116794	104.332348
Songkhla	800970.0	Thailand	6.8790221	100.5498542
Sukhothai	166782.0	Thailand	17.1446985	99.4375845
Suphan Buri	228496.0	Thailand	14.4684819	100.1160317
Surat Thani	410984.0	Thailand	9.4674663	98.830042
Surin	153159.0	Thailand	14.884901	103.493048
Tak	146769.0	Thailand	17.1053568	98.9953943
Trat	110398.0	Thailand	12.2593544	102.4268871
Ubon Ratchathani	411954.0	Thailand	15.1879684	105.3269544
Udon Thani	483057.0	Thailand	17.5211917	102.6680012
Uttaradit	151047.0	Thailand	17.625163	100.4029452
Yala	119744.0	Thailand	6.3344846	101.1409694
Yasothon	127173.0	Thailand	16.0282186	104.2748479
DILI	222323.0	Timor-Leste	-8.5536809	125.5784093
Adana	2216475.0	Turkey	36.9936175	35.3258349
Adıyaman	251893.0	Turkey	37.78936	38.3141101
Afyonkarahisar	229810.0	Turkey	38.6852729	30.6427411
Ağrı	117431.0	Turkey	39.52916	43.3835645
Aksaray	220459.0	Turkey	38.4326291	33.8976963
Amasya	109240.0	Turkey	40.6569451	35.7727169
ANKARA	5445026.0	Turkey	39.9207774	32.854067
Antalya	2364396.0	Turkey	36.9279654	30.7276865
Aydın	1080839.0	Turkey	37.8413007	27.8328374
Balıkesir	1204824.0	Turkey	39.5400798	28.0228793
Batman	411251.0	Turkey	37.7874104	41.2573924
Bingöl	117014.0	Turkey	39.073803	40.7296181
Bolu	168187.0	Turkey	40.6212099	31.6460259
Bursa	2936803.0	Turkey	40.182737	29.0678352
Çanakkale	132854.0	Turkey	40.0549886	26.9278292
Cizre	118953.0	Turkey	37.3324529	42.1855166
Çorum	265171.0	Turkey	40.5698389	34.7269292
Denizli	1018735.0	Turkey	37.8275892	29.2389539
Diyarbakir	1699901.0	Turkey	37.9167467	40.2227753
Düzce	169111.0	Turkey	40.8774545	31.2009618
Edirne	166494.0	Turkey	41.6759327	26.5587225
Elazığ	381794.0	Turkey	38.5824771	39.396179
Ereğli	118030.0	Turkey	37.680864299999996	34.152448802436
Erzurum	760476.0	Turkey	39.7581897	41.4032241
Eskişehir	860620.0	Turkey	39.6821156	31.0723476
Gaziantep	2005515.0	Turkey	36.9666307	37.4074178
Giresun	112415.0	Turkey	40.6531617	38.5172032
Hatay	1575226.0	Turkey	36.4137468	36.2307407
Isparta	230011.0	Turkey	37.9465412	30.9602093
İstanbul	15029231.0	Turkey	41.0096334	28.9651646
İzmir	4279677.0	Turkey	38.4147331	27.1434119
Kahramanmaraş	1127623.0	Turkey	37.7830345	36.830655
Karabük	119548.0	Turkey	41.1110349	32.6193901
Karaman	158566.0	Turkey	37.1796848	33.3383665
Kastamonu	116737.0	Turkey	41.3680217	33.7619177
Kayseri	1376722.0	Turkey	38.6582232	35.5546374
Kırıkkale	194828.0	Turkey	39.8860105	33.8278992
Kırşehir	137290.0	Turkey	39.1461142	34.1605587
Kocaeli	1883270.0	Turkey	40.8216536	29.9507184
Konya	2180149.0	Turkey	37.8719963	32.4844015
Kütahya	244544.0	Turkey	39.2522508	29.4937732
Lüleburgaz	117075.0	Turkey	41.4104176	27.404193149781282
Malatya	786676.0	Turkey	38.4820156	38.1035355
Manisa	1413041.0	Turkey	38.6155029	27.4255716
Mardin	809719.0	Turkey	37.3414854	40.7476249
Mersin	1793931.0	Turkey	36.8117583	34.6292679
Muğla	938751.0	Turkey	37.1642053	28.2624288
Nevşehir	106738.0	Turkey	38.7235072	34.7194168
Niğde	141010.0	Turkey	38.0664691	34.7051438
Ordu	742341.0	Turkey	40.8292569	37.4082764
Osmaniye	233242.0	Turkey	37.2517882	36.2993502
Rize	117664.0	Turkey	40.9347897	40.827136
Sakarya	990214.0	Turkey	40.7542228	30.3834858
Samsun	1312990.0	Turkey	41.2303557	35.9683338
Şanlıurfa	1985753.0	Turkey	37.2595198	39.0408174
Siirt	148906.0	Turkey	37.8646916	42.0510294
Sivas	344185.0	Turkey	39.4191717	37.1012388
Tekirdağ	1005463.0	Turkey	41.1185843	27.4144196
Tokat	152314.0	Turkey	40.327747	36.5539494
Trabzon	786326.0	Turkey	40.8849863	39.822206
Uşak	211187.0	Turkey	38.609666	29.3306506
Van	1106891.0	Turkey	38.3249599	43.6589825
Yalova	119605.0	Turkey	40.6291846	29.2500262
Zonguldak	108424.0	Turkey	41.250324	31.8389738
ABU DHABI	527000.0	United Arab Emirates	24.4747961	54.3705762
Ajman	205000.0	United Arab Emirates	25.4037872	55.52628406412467
Al-Ain	328000.0	United Arab Emirates	24.2258413	55.7474052
Al-Sharjah	488000.0	United Arab Emirates	25.29631605	55.39312932995378
Dubai	1089000.0	United Arab Emirates	25.0750095	55.18876088183319
Almalyk	127468.0	Uzbekistan	40.8546737	69.61205956300864
Andizhan	427447.0	Uzbekistan	40.7833471	72.3506746
Angren	183563.0	Uzbekistan	41.008265	70.0754476
Bukhara	276433.0	Uzbekistan	39.7675529	64.4231326
Chirchik	154584.0	Uzbekistan	41.471829299999996	69.57881993327167
Fergana	278510.0	Uzbekistan	40.3791469	71.7890479
Jizzax	171734.0	Uzbekistan	40.1331797	67.8234081
Karshi	267561.0	Uzbekistan	38.83998	65.7927948
Kokand	245509.0	Uzbekistan	40.5361326	70.9278983
Margilan	201669.0	Uzbekistan	40.4696255	71.7205162
Namangan	600209.0	Uzbekistan	41.0036287	71.2611952
Navoi	135548.0	Uzbekistan	40.1034582	65.3734221
Nukus	310945.0	Uzbekistan	42.4586038	59.6058539
Samarkand	529633.0	Uzbekistan	39.6550017	66.9756954
Shahrisabz	134531.0	Uzbekistan	39.056542	66.831527
TASHKENT	2464933.0	Uzbekistan	41.3123363	69.2787079
Termez	143790.0	Uzbekistan	37.2290733	67.2761489
Urgentch	140180.0	Uzbekistan	42.4325765	59.6489253
Adan	684322.0	Yemen	12.833333	44.916667
SANA'A	2022867.0	Yemen	15.3538569	44.2058841
