Stadt	Einwohner	Land	Breitengrad	Laengengrad
Sioux Falls (SD)	174360.0	United States of America	43.5499749	-96.700327
South Bend (IN)	101735.0	United States of America	41.6833813	-86.2500066
Spokane (WA)	215973.0	United States of America	47.6579425	-117.4212265
Springfield (IL)	115715.0	United States of America	39.7990175	-89.6439575
Springfield (MA)	154074.0	United States of America	42.1014831	-72.589811
Springfield (MO)	167319.0	United States of America	37.2166779	-93.2920373
St. Louis (MO)	311404.0	United States of America	35.5804891	-106.0752525
St. Paul (MN)	302398.0	United States of America	44.9504037	-93.1015026
St. Petersburg (FL)	260999.0	United States of America	27.7703796	-82.6695085
Stamford (CT)	129113.0	United States of America	39.3545507	-120.0896591
Sterling Heights (MI)	132427.0	United States of America	42.5803122	-83.0302033
Stockton (CA)	307072.0	United States of America	37.9577016	-121.2907796
Sunnyvale (CA)	152771.0	United States of America	37.3688301	-122.0363496
Surprise (AZ)	132677.0	United States of America	33.6292271	-112.3680189
Syracuse (NY)	143378.0	United States of America	43.0481221	-76.1474244
Tacoma (WA)	211277.0	United States of America	47.2495798	-122.4398746
Tallahassee (FL)	190894.0	United States of America	30.4380832	-84.2809332
Tampa (FL)	377165.0	United States of America	27.9477595	-82.458444
Temecula (CA)	113054.0	United States of America	33.4946353	-117.1473661
Tempe (AZ)	182498.0	United States of America	33.4255056	-111.9400125
Thornton (CO)	136703.0	United States of America	39.8695516	-104.9851819
Thousand Oaks (CA)	128888.0	United States of America	34.17142715	-118.91058772974445
Toledo (OH)	278508.0	United States of America	41.6786754	-83.5127283
Topeka (KS)	126808.0	United States of America	39.049011	-95.677556
Torrance (CA)	147195.0	United States of America	33.8358492	-118.3406288
Tucson (AZ)	530706.0	United States of America	32.2228765	-110.9748477
Tulsa (OK)	403090.0	United States of America	36.1556805	-95.9929113
Tyler (TX)	104798.0	United States of America	32.3512601	-95.3010624
Honolulu (HI)	351792.0	United States of America	21.304547	-157.8556764
Vallejo (CA)	121299.0	United States of America	38.1040864	-122.2566367
Vancouver (WA)	174826.0	United States of America	45.6306954	-122.6744557
Victorville City (CA)	122265.0	United States of America	34.5361067	-117.2911565
Virginia Beach (VA)	452602.0	United States of America	36.8529841	-75.9774183
Visalia (CA)	131074.0	United States of America	36.3302284	-119.2920585
Vista (CA)	101659.0	United States of America	33.2000368	-117.2425355
Waco (TX)	134432.0	United States of America	31.549333	-97.1466695
Warren (MI)	135125.0	United States of America	42.4932575	-83.0062746
WASHINGTON (DC)	681170.0	United States of America	38.8949855	-77.0365708
Waterbury (CT)	108272.0	United States of America	40.154852	-74.565672
West Covina (CA)	107847.0	United States of America	34.0686208	-117.9389526
West Jordan (UT)	113699.0	United States of America	40.6096698	-111.9391031
West Palm Beach (FL)	108161.0	United States of America	26.715364	-80.0532942
West Valley City (UT)	136574.0	United States of America	40.696629	-111.9867271
Westminster (CO)	113875.0	United States of America	39.8366528	-105.0372046
Wichita (KS)	389902.0	United States of America	37.6922361	-97.3375448
Wichita Falls (TX)	104724.0	United States of America	33.9137085	-98.4933873
Wilmington (NC)	117525.0	United States of America	34.2257282	-77.9447107
Winston-Salem (NC)	242203.0	United States of America	36.0998131	-80.2440518
Worcester (MA)	184508.0	United States of America	42.2625932	-71.8022934
Yonkers (NY)	200807.0	United States of America	40.9312099	-73.8987469
CHARLOTTE AMALIE	10354.0	United States Virgin Islands	18.341137	-64.932789
